date,Machine,SampleID,A,gsw,Ci,VPDleaf,VPDair,Tair,Tleaf,Qin,CO2s,RHs,Patm,E,flow
20200313,Lindsey,BNL18489,12.86441429,256.78,309.1207017,1.09157779,1.155697835,31.25462903,31.00765699,1500,400.0108441,74.75537582,99.61114731,2.75E+00,639.6725
20200313,Bernie,BNL18490,-1.000333333,10.20,543.1666667,1.783333333,1.892600816,30.985,30.56,0,400.08,58.01833333,99.26,0.189666667,499.8
20200313,Bernie,BNL18490,0.583666667,12.38,314,1.766666667,1.978973321,31.25333333,30.42333333,30,400.0166667,56.76833333,99.25,0.227333333,499.7166667
20200313,Bernie,BNL18490,1.236666667,14.95,258.6666667,1.511666667,1.592311286,30.66833333,30.35333333,80,399.9633333,64.035,99.26,0.235333333,499.75
20200313,Bernie,BNL18490,2.291666667,22.23,226.5,1.49,1.54516365,30.605,30.395,150,400.0266667,64.97333333,99.27666667,0.344166667,499.75
20200313,Bernie,BNL18490,2.608333333,24.57,221.6666667,1.43,1.459352883,30.54333333,30.43166667,200,400.0483333,66.80166667,99.28833333,0.3645,499.7333333
20200313,Bernie,BNL18490,3.495,31.93,216,1.39,1.35993058,30.41666667,30.53333333,300,400.0716667,68.83833333,99.33,0.458666667,499.75
20200313,Bernie,BNL18490,4.506666667,45.68,233,1.31,1.24724531,30.25833333,30.52,500,399.9633333,71.16,99.36,0.617,499.8
20200313,Bernie,BNL18490,5.121666667,58.48,250.5,1.266666667,1.152550111,29.985,30.44166667,700,399.9683333,72.92833333,99.395,0.758333333,499.7833333
20200313,Bernie,BNL18490,5.466666667,67.67,261.5,1.233333333,1.029429867,29.65833333,30.49,1000,400.045,75.36166667,99.41,0.852166667,499.7666667
20200313,Andy,BNL18491,-1.036666667,13.73,507.3333333,1.855,2.11150378,31.37833333,30.375,0,400.015,54.2,99.27,0.264,500.2
20200313,Andy,BNL18491,0.530333333,20.70,347.8333333,1.78,2.009386224,31.43833333,30.54,30,400.0133333,56.56333333,99.22,0.382333333,500.1666667
20200313,Andy,BNL18491,2.045,33.13,289.8333333,1.78,2.006013423,31.45,30.58,80,399.99,56.665,99.23,0.609166667,500.2
20200313,Andy,BNL18491,3.073333333,40.58,267.8333333,1.726666667,2.025979115,31.575,30.41333333,150,400.055,56.54333333,99.22,0.722166667,500.2
20200313,Andy,BNL18491,3.868333333,53.63,274.1666667,1.493333333,1.582215581,30.83833333,30.48333333,200,400.1183333,64.60833333,99.225,0.821833333,500.2166667
20200313,Andy,BNL18491,4.875,68.60,275.3333333,1.51,1.532948459,30.70166667,30.61,300,399.9666667,65.44166667,99.22833333,1.06,500.15
20200313,Andy,BNL18491,6.385,116.00,301.1666667,1.308333333,1.196768102,30.11166667,30.54833333,500,400.0016667,72.09333333,99.3,1.52,500.2
20200313,Andy,BNL18491,6.571666667,123.50,304,1.3,1.189002149,29.97333333,30.41833333,700,400.0383333,72.05333333,99.32,1.608333333,500.1166667
20200313,Andy,BNL18491,6.63,135.17,311.1666667,1.236666667,0.911654743,29.20833333,30.54166667,1000,399.895,77.60666667,99.33,1.671666667,500.2166667
20200313,Jorge,BNL18500,-1.246666667,7.94,638.6666667,1.568333333,1.743788057,30.615,29.9,0,400.06,60.49333333,99.23,0.129333333,499.9
20200313,Jorge,BNL18500,0.160166667,9.38,363.8333333,1.37,1.529106397,30.51166667,29.865,30,399.93,65.15166667,99.19,0.133666667,499.85
20200313,Jorge,BNL18500,0.500333333,11.40,321.1666667,1.366666667,1.429619803,30.23666667,29.97666667,80,400.0316667,66.90166667,99.18,0.162333333,499.85
20200313,Jorge,BNL18500,0.818666667,13.07,291.5,1.37,1.464916572,30.285,29.905,150,399.9783333,66.17833333,99.185,0.186666667,499.8333333
20200313,Jorge,BNL18500,1.145,15.25,270,1.6,1.627162111,30.20666667,30.095,200,399.9233333,62.26333333,99.18,0.253166667,499.85
20200313,Jorge,BNL18500,2.395,22.18,218.5,1.533333333,1.61743557,30.30666667,29.965,300,400.08,62.70333333,99.17,0.352833333,499.85
20200313,Jorge,BNL18500,3.498333333,29.52,202.5,1.258333333,0.987814314,28.86333333,30.00166667,500,399.9883333,75.24666667,99.18,0.385,499.8
20200313,Jorge,BNL18500,5.991666667,71.10,255.8333333,1.17,0.887348594,28.82,30.00666667,700,400.07,77.70833333,99.205,0.849166667,499.8333333
20200313,Jorge,BNL18500,5.973333333,70.37,255.3333333,1.12,0.629605991,27.79333333,29.90333333,1000,400.075,83.21,99.23,0.803166667,499.8166667
